Gene1,stId,name,Gene2,connected_driver_gene,gene_type,expression_matrix
FZD4,FZD4,FZD4,GNAO1,,3,-0.9793973204984874
FZD4,FZD4,FZD4,UBQLN2,,3,-0.9793973204984874
FZD4,FZD4,FZD4,USP8,USP8,2,-0.9793973204984874
FZD4,FZD4,FZD4,WNT10A,,3,-0.9793973204984874
FZD4,FZD4,FZD4,WNT10B,,3,-0.9793973204984874
FZD4,FZD4,FZD4,WNT11,,3,-0.9793973204984874
FZD4,FZD4,FZD4,WNT16,,3,-0.9793973204984874
FZD4,FZD4,FZD4,WNT2,,3,-0.9793973204984874
FZD4,FZD4,FZD4,WNT2B,,3,-0.9793973204984874
FZD4,FZD4,FZD4,WNT3,,3,-0.9793973204984874
FZD4,FZD4,FZD4,WNT3A,,3,-0.9793973204984874
FZD4,FZD4,FZD4,WNT4,,3,-0.9793973204984874
FZD4,FZD4,FZD4,WNT5A,,3,-0.9793973204984874
FZD4,FZD4,FZD4,WNT5B,,3,-0.9793973204984874
FZD4,FZD4,FZD4,WNT6,,3,-0.9793973204984874
FZD4,FZD4,FZD4,WNT7A,,3,-0.9793973204984874
FZD4,FZD4,FZD4,WNT7B,,3,-0.9793973204984874
FZD4,FZD4,FZD4,WNT8A,,3,-0.9793973204984874
FZD4,FZD4,FZD4,WNT8B,,3,-0.9793973204984874
FZD4,FZD4,FZD4,WNT9A,,3,-0.9793973204984874
FZD4,FZD4,FZD4,WNT9B,,3,-0.9793973204984874
FZD4,FZD4,FZD4,ZNRF3,ZNRF3,2,-0.9793973204984874
FZD5,FZD5,FZD5,GNAO1,,3,0.4667361888223778
FZD5,FZD5,FZD5,PI4K2A,,3,0.4667361888223778
FZD5,FZD5,FZD5,WNT10A,,3,0.4667361888223778
FZD5,FZD5,FZD5,WNT10B,,3,0.4667361888223778
FZD5,FZD5,FZD5,WNT11,,3,0.4667361888223778
FZD5,FZD5,FZD5,WNT2,,3,0.4667361888223778
FZD5,FZD5,FZD5,WNT2B,,3,0.4667361888223778
FZD5,FZD5,FZD5,WNT3,,3,0.4667361888223778
FZD5,FZD5,FZD5,WNT4,,3,0.4667361888223778
FZD5,FZD5,FZD5,WNT6,,3,0.4667361888223778
FZD5,FZD5,FZD5,WNT7A,,3,0.4667361888223778
FZD5,FZD5,FZD5,WNT7B,,3,0.4667361888223778
FZD5,FZD5,FZD5,WNT8A,,3,0.4667361888223778
FZD5,FZD5,FZD5,WNT8B,,3,0.4667361888223778
FZD5,FZD5,FZD5,WNT9A,,3,0.4667361888223778
FZD5,FZD5,FZD5,WNT9B,,3,0.4667361888223778
FZD6,FZD6,FZD6,WNT10A,,3,0.100212023894092
FZD6,FZD6,FZD6,WNT10B,,3,0.100212023894092
FZD6,FZD6,FZD6,WNT11,,3,0.100212023894092
FZD6,FZD6,FZD6,WNT2,,3,0.100212023894092
FZD6,FZD6,FZD6,WNT2B,,3,0.100212023894092
FZD6,FZD6,FZD6,WNT3,,3,0.100212023894092
FZD6,FZD6,FZD6,WNT4,,3,0.100212023894092
FZD6,FZD6,FZD6,WNT5B,,3,0.100212023894092
FZD6,FZD6,FZD6,WNT6,,3,0.100212023894092
FZD6,FZD6,FZD6,WNT7A,,3,0.100212023894092
FZD6,FZD6,FZD6,WNT7B,,3,0.100212023894092
FZD6,FZD6,FZD6,WNT8A,,3,0.100212023894092
FZD6,FZD6,FZD6,WNT8B,,3,0.100212023894092
FZD6,FZD6,FZD6,WNT9A,,3,0.100212023894092
FZD6,FZD6,FZD6,WNT9B,,3,0.100212023894092
FZD7,FZD7,FZD7,WNT10A,,3,-2.538298356675925
FZD7,FZD7,FZD7,WNT10B,,3,-2.538298356675925
FZD7,FZD7,FZD7,WNT11,,3,-2.538298356675925
FZD7,FZD7,FZD7,WNT2,,3,-2.538298356675925
FZD7,FZD7,FZD7,WNT2B,,3,-2.538298356675925
FZD7,FZD7,FZD7,WNT3,,3,-2.538298356675925
FZD7,FZD7,FZD7,WNT5B,,3,-2.538298356675925
FZD7,FZD7,FZD7,WNT6,,3,-2.538298356675925
FZD7,FZD7,FZD7,WNT7B,,3,-2.538298356675925
FZD7,FZD7,FZD7,WNT8A,,3,-2.538298356675925
FZD7,FZD7,FZD7,WNT8B,,3,-2.538298356675925
FZD7,FZD7,FZD7,WNT9A,,3,-2.538298356675925
FZD7,FZD7,FZD7,WNT9B,,3,-2.538298356675925
FZD8,FZD8,FZD8,WNT10A,,3,-1.1850792375569197
FZD8,FZD8,FZD8,WNT10B,,3,-1.1850792375569197
FZD8,FZD8,FZD8,WNT11,,3,-1.1850792375569197
FZD8,FZD8,FZD8,WNT2,,3,-1.1850792375569197
FZD8,FZD8,FZD8,WNT2B,,3,-1.1850792375569197
FZD8,FZD8,FZD8,WNT3,,3,-1.1850792375569197
FZD8,FZD8,FZD8,WNT4,,3,-1.1850792375569197
FZD8,FZD8,FZD8,WNT6,,3,-1.1850792375569197
FZD8,FZD8,FZD8,WNT7A,,3,-1.1850792375569197
FZD8,FZD8,FZD8,WNT7B,,3,-1.1850792375569197
FZD8,FZD8,FZD8,WNT8A,,3,-1.1850792375569197
FZD8,FZD8,FZD8,WNT8B,,3,-1.1850792375569197
FZD8,FZD8,FZD8,WNT9A,,3,-1.1850792375569197
FZD8,FZD8,FZD8,WNT9B,,3,-1.1850792375569197
FZR1,FZR1,FZR1,RPS27A,,0,0.160246607410339
FZR1,FZR1,FZR1,UBA52,,0,0.160246607410339
FZR1,FZR1,FZR1,UBB,,0,0.160246607410339
FZR1,FZR1,FZR1,UBC,,0,0.160246607410339
FZR1,FZR1,FZR1,MAD2L1,,0,0.160246607410339
FZR1,FZR1,FZR1,PLK1,,0,0.160246607410339
FZR1,FZR1,FZR1,PSMA1,,0,0.160246607410339
FZR1,FZR1,FZR1,PSMA2,,0,0.160246607410339
FZR1,FZR1,FZR1,PSMA3,,0,0.160246607410339
FZR1,FZR1,FZR1,PSMA4,,0,0.160246607410339
FZR1,FZR1,FZR1,PSMA5,,0,0.160246607410339
FZR1,FZR1,FZR1,PSMA8,,0,0.160246607410339
FZR1,FZR1,FZR1,PSMB11,,0,0.160246607410339
FZR1,FZR1,FZR1,PSMB2,,0,0.160246607410339
FZR1,FZR1,FZR1,PSMB3,,0,0.160246607410339
FZR1,FZR1,FZR1,PSMB6,,0,0.160246607410339
FZR1,FZR1,FZR1,PSMB7,,0,0.160246607410339
FZR1,FZR1,FZR1,PSMB8,,0,0.160246607410339
FZR1,FZR1,FZR1,PSMB9,,0,0.160246607410339
FZR1,FZR1,FZR1,PSMC1,,0,0.160246607410339
FZR1,FZR1,FZR1,PSMC2,,0,0.160246607410339
FZR1,FZR1,FZR1,PSMC3,,0,0.160246607410339
FZR1,FZR1,FZR1,PSMC4,,0,0.160246607410339
FZR1,FZR1,FZR1,PSMC6,,0,0.160246607410339
FZR1,FZR1,FZR1,PSMD1,,0,0.160246607410339
FZR1,FZR1,FZR1,PSMD10,,0,0.160246607410339
FZR1,FZR1,FZR1,PSMD11,,0,0.160246607410339
FZR1,FZR1,FZR1,PSMD14,,0,0.160246607410339
FZR1,FZR1,FZR1,PSMD3,,0,0.160246607410339
FZR1,FZR1,FZR1,PSMD4,,0,0.160246607410339
FZR1,FZR1,FZR1,PSMD5,,0,0.160246607410339
FZR1,FZR1,FZR1,PSMD6,,0,0.160246607410339
FZR1,FZR1,FZR1,PSMD7,,0,0.160246607410339
FZR1,FZR1,FZR1,PSMD8,,0,0.160246607410339
FZR1,FZR1,FZR1,PSME1,,0,0.160246607410339
FZR1,FZR1,FZR1,PSME2,,0,0.160246607410339
FZR1,FZR1,FZR1,PSME3,,0,0.160246607410339
FZR1,FZR1,FZR1,PSME4,,0,0.160246607410339
FZR1,FZR1,FZR1,PSMF1,,0,0.160246607410339
FZR1,FZR1,FZR1,SKP1,,0,0.160246607410339
GAB1,GAB1,GAB1,MAPK3,,3,-1.295072382994904
GAB1,GAB1,GAB1,PAG1,,3,-1.295072382994904
GAB1,GAB1,GAB1,PIK3CB,PIK3CB,2,-1.295072382994904
GAB1,GAB1,GAB1,PIK3CD,,3,-1.295072382994904
GAB1,GAB1,GAB1,PIK3R2,,3,-1.295072382994904
GAB1,GAB1,GAB1,PIK3R3,,3,-1.295072382994904
GAB1,GAB1,GAB1,RAC1,RAC1,2,-1.295072382994904
GAB1,GAB1,GAB1,RAP1A,,3,-1.295072382994904
GAB1,GAB1,GAB1,RAP1B,,3,-1.295072382994904
GAB1,GAB1,GAB1,RAPGEF1,,3,-1.295072382994904
GAB1,GAB1,GAB1,HCK,,3,-1.295072382994904
GAB1,GAB1,GAB1,IL6ST,IL6ST,2,-1.295072382994904
GAB1,GAB1,GAB1,JAK1,JAK1,2,-1.295072382994904
GAB1,GAB1,GAB1,LMO4,,3,-1.295072382994904
GAB1,GAB1,GAB1,LPAR1,,3,-1.295072382994904
GAB1,GAB1,GAB1,LPAR2,,3,-1.295072382994904
GAB1,GAB1,GAB1,LPAR3,,3,-1.295072382994904
GAB1,GAB1,GAB1,PTPN2,,3,-1.295072382994904
GAB1,GAB1,GAB1,RAB4A,,3,-1.295072382994904
GAB2,GAB2,GAB2,GRB2,,3,-1.502140373462165
GAB2,GAB2,GAB2,IKBKG,,3,-1.502140373462165
GAB2,GAB2,GAB2,IKZF3,,3,-1.502140373462165
GAB2,GAB2,GAB2,MAP2K1,MAP2K1,2,-1.502140373462165
GAB2,GAB2,GAB2,MAP2K2,MAP2K2,2,-1.502140373462165
GAB2,GAB2,GAB2,PDPK1,,3,-1.502140373462165
GAB2,GAB2,GAB2,PIK3CA,PIK3CA,2,-1.502140373462165
GAB2,GAB2,GAB2,PIK3CB,PIK3CB,2,-1.502140373462165
GAB2,GAB2,GAB2,PIK3CD,,3,-1.502140373462165
GAB2,GAB2,GAB2,PIK3R1,PIK3R1,2,-1.502140373462165
GAB2,GAB2,GAB2,PIK3R2,,3,-1.502140373462165
GAB2,GAB2,GAB2,PIK3R3,,3,-1.502140373462165
GAB2,GAB2,GAB2,PRKCZ,,3,-1.502140373462165
GAB2,GAB2,GAB2,PTPN11,PTPN11,2,-1.502140373462165
GAB2,GAB2,GAB2,SGMS1,,3,-1.502140373462165
GAB2,GAB2,GAB2,SHC1,,3,-1.502140373462165
GAB2,GAB2,GAB2,SMPD1,,3,-1.502140373462165
GAB2,GAB2,GAB2,SOS1,,3,-1.502140373462165
GAB2,GAB2,GAB2,UGCG,,3,-1.502140373462165
GAB2,GAB2,GAB2,HCK,,3,-1.502140373462165
GAB2,GAB2,GAB2,IL6,IL6,2,-1.502140373462165
GAB2,GAB2,GAB2,IL6R,,3,-1.502140373462165
GAB2,GAB2,GAB2,IL6ST,IL6ST,2,-1.502140373462165
GAB2,GAB2,GAB2,JAK1,JAK1,2,-1.502140373462165
GAB2,GAB2,GAB2,KIT,KIT,2,-1.502140373462165
GAB2,GAB2,GAB2,LMO4,,3,-1.502140373462165
GAB2,GAB2,GAB2,LYN,,3,-1.502140373462165
GAB2,GAB2,GAB2,MS4A2,,3,-1.502140373462165
GAB2,GAB2,GAB2,RHOA,RHOA,2,-1.502140373462165
GAB2,GAB2,GAB2,SYK,SYK,2,-1.502140373462165
GABBR1,GABBR1,GABBR1,KCNJ10,,3,-1.0558706104257822
GABBR1,GABBR1,GABBR1,KCNJ12,,3,-1.0558706104257822
GABBR1,GABBR1,GABBR1,KCNJ15,,3,-1.0558706104257822
GABBR1,GABBR1,GABBR1,KCNJ16,,3,-1.0558706104257822
GABBR1,GABBR1,GABBR1,KCNJ2,,3,-1.0558706104257822
GABBR1,GABBR1,GABBR1,KCNJ3,,3,-1.0558706104257822
GABBR1,GABBR1,GABBR1,KCNJ4,,3,-1.0558706104257822
GABBR1,GABBR1,GABBR1,KCNJ5,KCNJ5,2,-1.0558706104257822
GABBR1,GABBR1,GABBR1,KCNJ6,,3,-1.0558706104257822
GABBR1,GABBR1,GABBR1,KCNJ9,,3,-1.0558706104257822
GABBR1,GABBR1,GABBR1,GPSM3,,3,-1.0558706104257822
GADD45A,GADD45A,GADD45A,MAP3K4,,0,-0.905638547447216
GADD45G,GADD45G,GADD45G,MAP3K4,,3,-1.572676972714807
GALNT1,GALNT1,GALNT1,MUCL1,,3,0.7405680787394707
GALNT10,GALNT10,GALNT10,MUCL1,,3,-0.4013481149722213
GALNT11,GALNT11,GALNT11,MUCL1,,3,-0.5908661906075925
GALNT12,GALNT12,GALNT12,MUCL1,,3,-0.9428188469818312
GALNT14,GALNT14,GALNT14,MUC21,,3,2.223779034296931
GALNT14,GALNT14,GALNT14,MUCL1,,3,2.223779034296931
GALNT2,GALNT2,GALNT2,MUCL1,,3,0.5407106564546693
GALNT3,GALNT3,GALNT3,MUC1,MUC1,2,1.9112422545017629
GALNT3,GALNT3,GALNT3,MUC12,,3,1.9112422545017629
GALNT3,GALNT3,GALNT3,MUC13,,3,1.9112422545017629
GALNT3,GALNT3,GALNT3,MUC15,,3,1.9112422545017629
GALNT3,GALNT3,GALNT3,MUC16,MUC16,2,1.9112422545017629
GALNT3,GALNT3,GALNT3,MUC17,,3,1.9112422545017629
GALNT3,GALNT3,GALNT3,MUC20,,3,1.9112422545017629
GALNT3,GALNT3,GALNT3,MUC21,,3,1.9112422545017629
GALNT3,GALNT3,GALNT3,MUC3A,,3,1.9112422545017629
GALNT3,GALNT3,GALNT3,MUC4,MUC4,2,1.9112422545017629
GALNT3,GALNT3,GALNT3,MUC5AC,,3,1.9112422545017629
GALNT3,GALNT3,GALNT3,MUC5B,,3,1.9112422545017629
GALNT3,GALNT3,GALNT3,MUC6,,3,1.9112422545017629
GALNT3,GALNT3,GALNT3,MUC7,,3,1.9112422545017629
GALNT3,GALNT3,GALNT3,MUCL1,,3,1.9112422545017629
GALNT6,GALNT6,GALNT6,MUCL1,,3,1.9095591133087315
GALNT7,GALNT7,GALNT7,MUCL1,,3,0.1705210716866816
GANAB,GANAB,GANAB,MLEC,,3,0.2900835382832514
GANAB,GANAB,GANAB,CALR,CALR,2,0.2900835382832514
GANAB,GANAB,GANAB,CANX,,3,0.2900835382832514
GBE1,GBE1,GBE1,GYG1,,3,-0.6019199232058466
GBE1,GBE1,GBE1,GYG2,,3,-0.6019199232058466
GBE1,GBE1,GBE1,GYS1,,3,-0.6019199232058466
GBE1,GBE1,GBE1,GYS2,,3,-0.6019199232058466
GCNT4,GCNT4,GCNT4,MUCL1,,3,-1.7030874657346255
GGCX,GGCX,GGCX,PROS1,,3,0.8514109493844617
GGCX,GGCX,GGCX,BGLAP,,3,0.8514109493844617
GIPR,GIPR,GIPR,GNAS,GNAS,2,-0.4822453200938288
GIPR,GIPR,GIPR,TSHB,,3,-0.4822453200938288
GIT1,GIT1,GIT1,MYL12A,,3,0.615892522355558
GIT1,GIT1,GIT1,RAC1,RAC1,2,0.615892522355558
GIT2,GIT2,GIT2,RAC1,RAC1,0,-0.3008357923996175
GLE1,GLE1,GLE1,POLDIP3,,3,0.0451311181995208
GLI3,GLI3,GLI3,IFT172,,3,-0.7599926437576465
GLI3,GLI3,GLI3,INTU,,3,-0.7599926437576465
GLI3,GLI3,GLI3,KIF3A,,3,-0.7599926437576465
GLI3,GLI3,GLI3,KIF7,,3,-0.7599926437576465
GLI3,GLI3,GLI3,MKS1,,3,-0.7599926437576465
GLI3,GLI3,GLI3,OFD1,,3,-0.7599926437576465
GLI3,GLI3,GLI3,PSMB11,,3,-0.7599926437576465
GLI3,GLI3,GLI3,PSME1,,3,-0.7599926437576465
GLI3,GLI3,GLI3,PSME2,,3,-0.7599926437576465
GLI3,GLI3,GLI3,PSME3,,3,-0.7599926437576465
GLI3,GLI3,GLI3,PSME4,,3,-0.7599926437576465
GLI3,GLI3,GLI3,PSMF1,,3,-0.7599926437576465
GLI3,GLI3,GLI3,RAB23,,3,-0.7599926437576465
GLI3,GLI3,GLI3,SAP30,,3,-0.7599926437576465
GLI3,GLI3,GLI3,TTC21B,,3,-0.7599926437576465
GLI3,GLI3,GLI3,ULK3,,3,-0.7599926437576465
GLRX3,GLRX3,GLRX3,IREB2,,3,0.5503996183914093
GLRX3,GLRX3,GLRX3,ACO1,,3,0.5503996183914093
GNA11,GNA11,GNA11,GNA14,,1,-0.515653305140696
GNA11,GNA11,GNA11,GNA15,,1,-0.515653305140696
GNA11,GNA11,GNA11,GNAQ,,1,-0.515653305140696
GNA11,GNA11,GNA11,PLA2G4A,,1,-0.515653305140696
GNA11,GNA11,GNA11,PLCB1,,1,-0.515653305140696
GNA11,GNA11,GNA11,PLCB2,,1,-0.515653305140696
GNA11,GNA11,GNA11,PLCB3,,1,-0.515653305140696
GNA11,GNA11,GNA11,PLCB4,,1,-0.515653305140696
GNA11,GNA11,GNA11,TBXA2R,,1,-0.515653305140696
GNA11,GNA11,GNA11,TRPC6,,1,-0.515653305140696
GNA11,GNA11,GNA11,GRM1,,1,-0.515653305140696
GNA11,GNA11,GNA11,GRM5,,1,-0.515653305140696
GNA11,GNA11,GNA11,HRH1,,1,-0.515653305140696
GNA11,GNA11,GNA11,HTR2A,,1,-0.515653305140696
GNA11,GNA11,GNA11,HTR2B,,1,-0.515653305140696
GNA11,GNA11,GNA11,HTR2C,,1,-0.515653305140696
GNA11,GNA11,GNA11,LPAR2,,1,-0.515653305140696
GNA11,GNA11,GNA11,LPAR3,,1,-0.515653305140696
GNA11,GNA11,GNA11,LTB4R2,,1,-0.515653305140696
GNA11,GNA11,GNA11,PTAFR,,1,-0.515653305140696
GNA11,GNA11,GNA11,PTGER1,,1,-0.515653305140696
GNA11,GNA11,GNA11,PTGFR,,1,-0.515653305140696
GNA11,GNA11,GNA11,RGS18,,1,-0.515653305140696
GNA11,GNA11,GNA11,RGS2,,1,-0.515653305140696
GNA11,GNA11,GNA11,RGS3,,1,-0.515653305140696
GNA11,GNA11,GNA11,TRHR,,1,-0.515653305140696
GNA12,GNA12,GNA12,LPAR1,,3,-0.7510104627750089
GNA12,GNA12,GNA12,LPAR2,,3,-0.7510104627750089
GNA12,GNA12,GNA12,LPAR3,,3,-0.7510104627750089
GNA12,GNA12,GNA12,S1PR2,,3,-0.7510104627750089
GNA12,GNA12,GNA12,S1PR3,,3,-0.7510104627750089
GNA12,GNA12,GNA12,S1PR4,,3,-0.7510104627750089
GNA12,GNA12,GNA12,S1PR5,,3,-0.7510104627750089
GNA12,GNA12,GNA12,TBXA2R,,3,-0.7510104627750089
GNA13,GNA13,GNA13,LPAR1,,3,-0.3105507928287745
GNA13,GNA13,GNA13,S1PR2,,3,-0.3105507928287745
GNA13,GNA13,GNA13,S1PR3,,3,-0.3105507928287745
GNA13,GNA13,GNA13,S1PR4,,3,-0.3105507928287745
GNA13,GNA13,GNA13,TBXA2R,,3,-0.3105507928287745
GNA14,GNA14,GNA14,PLCB3,,3,-2.180059698779377
GNA14,GNA14,GNA14,HRH1,,3,-2.180059698779377
GNA14,GNA14,GNA14,HTR2A,,3,-2.180059698779377
GNA14,GNA14,GNA14,HTR2B,,3,-2.180059698779377
GNA14,GNA14,GNA14,HTR2C,,3,-2.180059698779377
GNA14,GNA14,GNA14,PTAFR,,3,-2.180059698779377
GNA14,GNA14,GNA14,PTGER1,,3,-2.180059698779377
GNA14,GNA14,GNA14,PTGFR,,3,-2.180059698779377
GNA15,GNA15,GNA15,PLCB2,,3,0.9262245031725344
GNA15,GNA15,GNA15,PLCB3,,3,0.9262245031725344
GNA15,GNA15,GNA15,PLCB4,,3,0.9262245031725344
GNA15,GNA15,GNA15,HRH1,,3,0.9262245031725344
GNA15,GNA15,GNA15,HTR2A,,3,0.9262245031725344
GNA15,GNA15,GNA15,HTR2B,,3,0.9262245031725344
GNA15,GNA15,GNA15,HTR2C,,3,0.9262245031725344
GNA15,GNA15,GNA15,LTB4R2,,3,0.9262245031725344
GNA15,GNA15,GNA15,PTAFR,,3,0.9262245031725344
GNA15,GNA15,GNA15,PTGER1,,3,0.9262245031725344
GNA15,GNA15,GNA15,PTGFR,,3,0.9262245031725344
GNA15,GNA15,GNA15,RGS18,,3,0.9262245031725344
GNA15,GNA15,GNA15,RGS2,,3,0.9262245031725344
GNA15,GNA15,GNA15,RGS3,,3,0.9262245031725344
GNAI1,GNAI1,GNAI1,GNAL,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,GNB2,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,GNG10,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,GNG11,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,GNG12,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,GNG13,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,GNG4,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,GNG5,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,GNG7,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,GNG8,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,GNGT1,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,GNGT2,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,GRB2,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,HLA-DRA,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,HLA-DRB1,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,HRAS,HRAS,2,-0.6613397235217231
GNAI1,GNAI1,GNAI1,LCK,LCK,2,-0.6613397235217231
GNAI1,GNAI1,GNAI1,MAPK1,MAPK1,2,-0.6613397235217231
GNAI1,GNAI1,GNAI1,MAPK14,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,MAPK3,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,PIK3C2G,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,PIK3CA,PIK3CA,2,-0.6613397235217231
GNAI1,GNAI1,GNAI1,PLCB1,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,PLCB2,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,PLCB3,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,PLCB4,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,PLCG1,PLCG1,2,-0.6613397235217231
GNAI1,GNAI1,GNAI1,PTK2,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,PXN,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,RAC1,RAC1,2,-0.6613397235217231
GNAI1,GNAI1,GNAI1,RAPGEF3,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,RAPGEF4,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,SHC1,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,SRC,SRC,2,-0.6613397235217231
GNAI1,GNAI1,GNAI1,GNAQ,GNAQ,2,-0.6613397235217231
GNAI1,GNAI1,GNAI1,GPSM1,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,GPSM2,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,GPSM3,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,GRM2,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,GRM3,GRM3,2,-0.6613397235217231
GNAI1,GNAI1,GNAI1,GRM4,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,GRM6,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,GRM7,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,GRM8,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,HCAR1,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,HCAR2,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,HCAR3,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,HTR1A,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,HTR1B,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,HTR1D,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,HTR1E,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,HTR1F,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,HTR5A,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,LPAR1,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,MTNR1A,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,MTNR1B,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,NPY1R,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,OPRD1,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,OPRM1,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,P2RY12,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,PF4,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,PTGER3,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,RASD1,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,RGS1,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,RGS10,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,RGS11,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,RGS12,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,RGS13,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,RGS14,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,RGS16,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,RGS18,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,RGS19,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,RGS20,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,RGS4,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,RGS5,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,RGS6,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,RGS7,RGS7,2,-0.6613397235217231
GNAI1,GNAI1,GNAI1,RGS8,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,RGS9,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,S1PR1,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,S1PR2,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,S1PR3,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,S1PR4,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,S1PR5,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,SMO,SMO,2,-0.6613397235217231
GNAI1,GNAI1,GNAI1,SSTR1,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,SSTR2,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,SSTR3,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,SSTR5,,3,-0.6613397235217231
GNAI1,GNAI1,GNAI1,SUCNR1,,3,-0.6613397235217231
GNAI2,GNAI2,GNAI2,GNAL,,3,-0.2300473407248048
GNAI2,GNAI2,GNAI2,GNB2,,3,-0.2300473407248048
GNAI2,GNAI2,GNAI2,GNG10,,3,-0.2300473407248048
GNAI2,GNAI2,GNAI2,GNG11,,3,-0.2300473407248048
GNAI2,GNAI2,GNAI2,GNG13,,3,-0.2300473407248048
GNAI2,GNAI2,GNAI2,GNG5,,3,-0.2300473407248048
GNAI2,GNAI2,GNAI2,GNG7,,3,-0.2300473407248048
GNAI2,GNAI2,GNAI2,GNG8,,3,-0.2300473407248048
GNAI2,GNAI2,GNAI2,HCK,,3,-0.2300473407248048
GNAI2,GNAI2,GNAI2,LYN,,3,-0.2300473407248048
GNAI2,GNAI2,GNAI2,MAPK1,MAPK1,2,-0.2300473407248048
GNAI2,GNAI2,GNAI2,MAPK14,,3,-0.2300473407248048
GNAI2,GNAI2,GNAI2,MAPK3,,3,-0.2300473407248048
